,0
0,-349.8016731606331
1,-2355.174042671104
2,-4686.577642894816
3,-2192.5260060387664
4,676.5227351911599
5,2429.3237740669865
6,-11340.734119558474
7,7022.995598217007
8,-14089.19389233971
9,3263.5625229644356
10,-5251.447550771874
11,1761.2285685311072
12,15970.151586795691
13,-13548.174983999343
14,12504.806999172317
15,-8372.480290741078
16,10653.742978298222
17,25505.545022190083
18,-675.8452532252995
19,-20484.91486497491
20,7077.915683746338
21,6208.975397682167
22,-13183.150488845888
23,-14714.872947452473
24,-981.8201416244265
25,-209.083862152067
26,-2440.076961086481
27,3866.091903444263
28,3945.632052652305
29,4649.961830890388
30,-2712.0338652497157
31,-915.6686455268646
32,7521.531119121588
33,-7905.956120508257
34,393.6491447201697
35,8892.207208198495
36,-288.3122726783622
37,-6268.880397682195
38,20232.53359341249
39,643.8248048170935
40,605.5866470261244
41,3975.6328356132144
42,-5262.498864658293
43,-5821.826601577806
44,1029.7362419739366
45,2366.299080924946
46,15744.651225269306
47,197.00335990532767
48,-434.87188721855637
49,1488.2244185868185
50,9828.288464652956
51,8888.694569072686
52,1307.0347188339802
53,-2216.038649278693
54,-1605.3188343048096
55,-3223.147280944744
56,389.54104232788086
57,7457.614214885631
58,5012.49401473999
59,-3713.9074957160046
60,9782.054983138922
61,-5625.808695005253
