,0
0,379.2465026397258
1,-139.83750393311493
2,0.0
3,0.0
4,0.0
5,0.0
6,575.1348755361978
7,142.2356092755217
8,3253.5390261993743
9,-294.7539713671431
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,381.9561579362489
46,-858.6447538030334
47,-214.70989214349538
48,0.0
49,0.0
50,0.0
51,802.3387062570546
52,-76.5695363576524
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,2215.0394954336807
59,-833.9906716689002
60,-263.34794914978556
61,0.0
