,0
0,-1915.9849514693487
1,1908.0937805899885
2,317.0153134842403
3,945.5056655197404
4,3175.7847038272303
5,-37.52728347782977
6,3066.148853874067
7,-233.0449050902389
8,-7488.00323352823
9,7369.765698623611
10,1406.3933462603018
11,-1150.9711074829102
12,-3947.511276245117
13,14454.043190002441
14,23156.210998535156
15,9706.779319763184
16,-1255.849334533792
17,123.81530494662002
18,157.75336341839284
19,420.6165267941542
20,-1381.6404897687025
21,2806.4068859100807
22,4039.1701208113227
23,-1812.9921365738846
24,-3524.1120927808806
25,-10066.503481101943
26,2196.4877569198143
27,9336.937355804257
28,3815.0510192872025
29,-3552.907902038656
30,-13657.651962280273
31,-1987.0599822998047
32,1692.165283203125
33,15387.699035644531
34,-4312.859375
35,-240.04051208496094
36,-2172.27734375
37,1310.3436737060547
38,5168.841583251953
39,4188.574752807617
40,6330.324111938477
41,5050.984909057617
42,-19698.54266357422
43,-2560.410446166992
44,-1849.7427368164062
45,2373.44091796875
46,16589.69010925293
47,1936.1326446533203
48,5752.332427978516
49,3084.5741271972656
50,5485.805404663086
51,7894.879608154297
52,-884.9713592529297
53,6275.561782836914
54,-657.4852600097656
55,-2494.4356079101562
56,-7402.830535888672
57,-3977.4568939208984
58,9638.362991333008
59,4750.929061889648
60,1291.6113739013672
61,10891.82878112793
