datadate,account_value
20240710,1296122.5248053249
20240711,1297248.0865786255
20240712,1296951.6279651376
20240715,1296951.6279651376
20240716,1296951.6279651376
20240717,1296951.6279651376
20240718,1296951.6279651376
20240719,1296951.6279651376
20240722,1296951.6279651376
20240723,1296595.6049491619
20240724,1293099.6371324277
20240725,1292490.5215936396
20240726,1292490.5215936396
20240729,1292490.5215936396
20240730,1292490.5215936396
20240731,1292490.5215936396
20240801,1292490.5215936396
20240802,1292490.5215936396
20240805,1292490.5215936396
20240806,1292490.5215936396
20240807,1292490.5215936396
20240808,1292490.5215936396
20240809,1292490.5215936396
20240812,1292490.5215936396
20240813,1292490.5215936396
20240814,1292490.5215936396
20240815,1292490.5215936396
20240816,1292490.5215936396
20240819,1292490.5215936396
20240820,1292490.5215936396
20240821,1292490.5215936396
20240822,1292490.5215936396
20240823,1292490.5215936396
20240826,1292490.5215936396
20240827,1292490.5215936396
20240828,1292490.5215936396
20240829,1292490.5215936396
20240830,1292490.5215936396
20240903,1292490.5215936396
20240904,1292490.5215936396
20240905,1292490.5215936396
20240906,1292490.5215936396
20240909,1292490.5215936396
20240910,1292490.5215936396
20240911,1292490.5215936396
20240912,1292490.5215936396
20240913,1292490.5215936396
20240916,1292490.5215936396
20240917,1292490.5215936396
20240918,1291538.5402351115
20240919,1299031.5684272498
20240920,1297386.6510452002
20240923,1301515.9553052634
20240924,1307514.3734817617
20240925,1306206.863432735
20240926,1306206.863432735
20240927,1306206.863432735
20240930,1306206.863432735
20241001,1306206.863432735
20241002,1306206.863432735
20241003,1306206.863432735
20241004,1306206.863432735
20241007,1306206.863432735
