datadate,account_value
20170103,1101276.3713400501
20170104,1104220.382551354
20170105,1098480.8550965027
20170106,1098786.407518416
20170109,1093127.7116122423
20170110,1094347.8034082723
20170111,1099591.9416064192
20170112,1096722.1518504624
20170113,1097829.1198751798
20170117,1095593.0296544728
20170118,1095718.6557020172
20170119,1090764.2765680852
20170120,1098373.189596829
20170123,1096895.120563992
20170124,1102856.3601283878
20170125,1110459.5076204133
20170126,1109994.047604611
20170127,1113773.3115466924
20170130,1104721.9691892513
20170131,1098828.796868834
20170201,1095728.6958523698
20170202,1095117.7628191113
20170203,1101083.4218948826
20170206,1097981.1090312656
20170207,1097768.3752350486
20170208,1097030.6581030563
20170209,1103004.7924665702
20170210,1111103.854704718
20170213,1119063.8916724685
20170214,1121746.1039243625
20170215,1130837.0137832682
20170216,1127465.1175215896
20170217,1130412.8967156548
20170221,1133344.876803696
20170222,1131429.509568327
20170223,1128551.6989448073
20170224,1128013.534437197
20170227,1131244.609305012
20170228,1130470.803842314
20170301,1146603.141698456
20170302,1135766.6347513124
20170303,1136558.6989968284
20170306,1134378.335497744
20170307,1132673.5505718768
20170308,1126075.356649748
20170309,1124669.273915684
20170310,1127169.6201191563
20170313,1126235.2099951785
20170314,1123926.8339353907
20170315,1130092.8968573688
20170316,1129343.676103598
20170317,1129449.851219763
20170320,1130760.8802824786
20170321,1118705.0587293915
20170322,1121759.1650555253
20170323,1120715.6788090328
20170324,1119535.9340925869
20170327,1117833.9246065794
20170328,1124329.450622046
20170329,1122586.8319390072
20170330,1126384.7680900272
20170331,1122562.8819254593
20170403,1120946.7023150735
