datadate,account_value
20191004,1686489.4276021814
20191007,1699310.5422861453
20191008,1668848.0190117771
20191009,1679240.7185602887
20191010,1685075.0494012919
20191011,1705782.195847558
20191014,1706586.5175729229
20191015,1716940.1161113216
20191016,1714383.150618371
20191017,1715159.6435490504
20191018,1706821.6913310252
20191021,1721610.934344064
20191022,1718457.3262210856
20191023,1724628.0091880963
20191024,1710756.3565993244
20191025,1721922.5371770526
20191028,1718459.7157267581
20191029,1718768.5933084195
20191030,1714591.4910113423
20191031,1713330.4377976505
20191101,1747418.6068195773
20191104,1763078.2020863316
20191105,1776419.4681943944
20191106,1760939.6518716156
20191107,1779493.726458522
20191108,1781112.3148138917
20191111,1775614.6820963775
20191112,1773357.2705327827
20191113,1784582.3248137084
20191114,1776921.591185321
20191115,1773609.253066373
20191118,1774680.0773826323
20191119,1768723.5946379406
20191120,1760795.9797250836
20191121,1777538.2892828227
20191122,1782403.3591212246
20191125,1782035.5975283596
20191126,1786575.0808199856
20191127,1792788.4600924465
20191129,1783626.1081484768
20191202,1783091.4442042324
20191203,1758764.5242327664
20191204,1770118.7392942726
20191205,1764030.9839937508
20191206,1784647.1352026283
20191209,1781274.269140464
20191210,1777726.8991701424
20191211,1780315.9319288551
20191212,1806761.0931551277
20191213,1790985.7449133217
20191216,1807475.9090788185
20191217,1798708.8451826393
20191218,1794204.4216520607
20191219,1792405.4957563698
20191220,1799788.2233183205
20191223,1797921.8067304909
20191224,1797895.1386072456
20191226,1802821.151859504
20191227,1802621.0816099464
20191230,1785421.145677787
20191231,1799166.4734327614
20200102,1822556.154245597
20200103,1804495.0720789253
