datadate,account_value
20201005,1679347.5164117496
20201006,1677017.9092855135
20201007,1703893.223219039
20201008,1705566.6136074055
20201009,1720568.2450670232
20201012,1767405.9916042278
20201013,1754508.2624139814
20201014,1753088.6997397526
20201015,1755132.3861228817
20201016,1750135.7095941952
20201019,1717023.9532875088
20201020,1724359.7295401124
20201021,1719307.6509541748
20201022,1722773.210334256
20201023,1719536.0490076188
20201026,1688120.1698574112
20201027,1689248.8449300965
20201028,1617051.711756711
20201029,1641011.1206233986
20201030,1604843.95184784
20201102,1609700.5032985695
20201103,1639640.5593612678
20201104,1668266.4507129677
20201105,1708333.4614913948
20201106,1708856.3428672226
20201109,1706728.9084843453
20201110,1704294.6906373224
20201111,1733694.1576557055
20201112,1711303.2270867412
20201113,1728903.9589407223
20201116,1759298.1649903324
20201117,1753856.2691083516
20201118,1733920.3579268942
20201119,1740710.7174331502
20201120,1724291.8113039045
20201123,1731062.619750491
20201124,1761103.210581214
20201125,1760061.69628205
20201127,1761921.0267098455
20201130,1763473.6581738843
20201201,1782586.9562823437
20201202,1784178.9167675772
20201203,1793275.8164048756
20201204,1795221.4892759924
20201207,1797294.111979392
20201208,1802261.5673650883
20201209,1782678.3358360433
20201210,1785867.1574010763
20201211,1783023.1691624897
20201214,1782791.8819281454
20201215,1818896.891319911
20201216,1819800.535211215
20201217,1820252.7101930266
20201218,1812751.7069859114
20201221,1817692.556381652
20201222,1828831.9023638486
20201223,1824129.6637481565
20201224,1831220.225517291
20201228,1854608.1504307012
20201229,1841004.5705454932
20201230,1837671.2263543652
20201231,1839774.564462634
20210104,1804844.9826847485
