datadate,reward
20210106,0.025170662069055758
20210107,0.021418038220981712
20210108,0.011747058358952494
20210111,0.01663865973650775
20210112,0.013015564005556682
20210113,0.0011860774802070297
20210114,0.011852059265240139
20210115,-0.02105969244661525
20210119,0.008269301201440274
20210120,0.012354270235949266
20210121,-0.016388388838326117
20210122,-0.013146505179397243
20210125,-0.014663153738707305
20210126,-0.019012946571374947
20210127,-0.026925432851835934
20210128,0.014733824325002007
20210129,-0.013431110166258538
20210201,-0.006179089960443067
20210202,0.020752935767640857
20210203,0.017776231586882844
20210204,0.02350869973207762
20210205,0.020632528723894566
20210208,0.02267232383491746
20210209,0.00042542012160152933
20210210,-0.0004531136051466869
20210211,-0.009764496513362076
20210212,0.005068689275689755
20210216,0.0174335356664799
20210217,0.005040414950736042
20210218,-0.00618670799991949
20210219,0.003781637304570669
20210222,0.01817571424706217
20210223,0.008569119261866086
20210224,0.028339441300364733
20210225,-0.01286435106147499
20210226,-0.020524389408958527
20210301,0.02564897894039476
20210302,0.002662513254901357
20210303,0.006476625564450101
20210304,0.014234066845769739
20210305,0.028930382883526957
20210308,0.011682265569951153
20210309,-0.008002891080221827
20210310,0.024979225490109842
20210311,0.0020717477695502595
20210312,0.011415923318899093
20210315,-0.0015757786788835678
20210316,-0.016328462243205798
20210317,0.009236622792003178
20210318,-0.022419785843817742
20210319,-0.010584225116436021
20210322,-0.004415678126860354
20210323,-0.0155039797246862
20210324,0.008261815118065528
20210325,0.006695422861067018
20210326,0.01651488773002074
20210329,0.003563437581040489
20210330,-0.006145374210918006
20210331,-0.010714984190860423
20210401,0.014532409437235012
20210405,0.003370076721260252
20210406,0.001880346899353287
