datadate,account_value
20190405,1508401.5848938494
20190408,1489108.6535027856
20190409,1477886.0842566004
20190410,1471764.1348670893
20190411,1468370.9690781299
20190412,1473950.685317544
20190415,1474514.9686240586
20190416,1476151.1362055063
20190417,1467289.0211303034
20190418,1480067.011471692
20190422,1474077.8996656009
20190423,1482405.2240562297
20190424,1484557.3962087354
20190425,1492909.4232585975
20190426,1493466.04892377
20190429,1487329.0394051047
20190430,1485667.3512726317
20190501,1474350.5190186033
20190502,1466134.1745759344
20190503,1474890.1365950995
20190506,1473795.9915360976
20190507,1440938.6253024053
20190508,1440729.0282447292
20190509,1428100.0375897228
20190510,1436489.0740721312
20190513,1398161.1571115446
20190514,1407338.1974002372
20190515,1411094.9027932805
20190516,1428930.4031415472
20190517,1432176.6433118163
20190520,1432979.2911558487
20190521,1451348.7735931673
20190522,1439979.3581796007
20190523,1427313.3376950617
20190524,1436108.082332904
20190528,1421332.8123552962
20190529,1412444.2009647628
20190530,1417517.8052029181
20190531,1396686.9312829925
20190603,1406936.8388961898
20190604,1429005.0152692422
20190605,1441702.5581867152
20190606,1446033.2129492082
20190607,1463589.6653372508
20190610,1468998.3585581903
20190611,1464668.3009242069
20190612,1457789.6422669496
20190613,1465356.363878999
20190614,1467348.0357813006
20190617,1474459.8405213442
20190618,1499506.3625253763
20190619,1499797.450389306
20190620,1511950.1050455105
20190621,1512963.6136320352
20190624,1508268.0049893274
20190625,1496009.509480111
20190626,1499012.0172612276
20190627,1494121.2530294391
20190628,1494753.94706479
20190701,1494984.1610067035
20190702,1495410.0778676998
20190703,1502483.2562385378
20190705,1502582.7963462535
