datadate,account_value
20210407,2374466.1004168885
20210408,2361072.356754188
20210409,2364037.459135917
20210412,2355180.630369106
20210413,2355465.1602309374
20210414,2386876.867047145
20210415,2388082.0871814988
20210416,2391984.6756129335
20210419,2382345.1319535514
20210420,2344214.9411315913
20210421,2368085.1177554964
20210422,2347382.7848797487
20210423,2360451.598266532
20210426,2373105.430755195
20210427,2396611.3938429942
20210428,2431503.534936668
20210429,2463859.9803314433
20210430,2425530.3449976724
20210503,2461807.542043247
20210504,2469479.105175533
20210505,2517722.3923982806
20210506,2541176.9546122085
20210507,2568325.826199428
20210510,2570409.3768454697
20210511,2507363.001436809
20210512,2493093.8131693527
20210513,2499161.0589465443
20210514,2552961.1387471077
20210517,2584804.0980540575
20210518,2535174.4449682115
20210519,2497717.416705501
20210520,2498537.911273601
20210521,2511746.688350078
20210524,2535315.036235477
20210525,2498932.740301784
20210526,2516255.932047542
20210527,2525411.3583819233
20210528,2523187.229403194
20210601,2584875.7117182575
20210602,2594960.669550594
20210603,2603639.4970232807
20210604,2613423.0033671223
20210607,2602793.4042689167
20210608,2624587.429754909
20210609,2621791.5551249348
20210610,2608069.440947231
20210611,2604202.5410296284
20210614,2590720.0014864765
20210615,2638339.5491663776
20210616,2628407.570669826
20210617,2558555.767748531
20210618,2495817.5516230427
20210621,2573884.547838863
20210622,2596214.1333681904
20210623,2610282.752550777
20210624,2628624.9732882343
20210625,2638870.988852199
20210628,2589616.159872707
20210629,2578825.9078242145
20210630,2601916.5243594013
20210701,2614515.5496851765
20210702,2617117.338968929
20210706,2569380.4774920307
