datadate,account_value
20211005,2599323.2810911154
20211006,2609442.925967424
20211007,2638670.53433695
20211008,2635798.8790903566
20211011,2620516.929240541
20211012,2590905.635668855
20211013,2570684.536493997
20211014,2566742.9128329367
20211015,2584689.5777849443
20211018,2579494.175532152
20211019,2586503.5266979765
20211020,2602740.108980501
20211021,2583562.8767839945
20211022,2578202.0103752837
20211025,2581908.2150165457
20211026,2553887.502151514
20211027,2513386.399518045
20211028,2547028.7315389803
20211029,2541711.956230459
20211101,2602775.5446814937
20211102,2595057.0807177788
20211103,2592723.7565712603
20211104,2587599.8209973467
20211105,2692571.393986696
20211108,2694095.2903919006
20211109,2668489.7122030198
20211110,2642434.97319647
20211111,2650079.4073013323
20211112,2663188.449302862
20211115,2764957.7476433315
20211116,2698589.3584005334
20211117,2699893.324633764
20211118,2700335.474710485
20211119,2577793.1610516524
20211122,2546879.355760076
20211123,2548171.149994451
20211124,2563236.5164848804
20211126,2435953.1418484743
20211129,2425160.030334684
20211130,2410217.802911161
20211201,2313132.721731569
20211202,2462386.2972519663
20211203,2425843.560378935
20211206,2504967.4882113473
20211207,2540506.207333124
20211208,2561580.582291162
20211209,2527056.4269566895
20211210,2502549.838909662
20211213,2422511.775879419
20211214,2405334.0901723267
20211215,2406042.620941675
20211216,2366893.4707417847
20211217,2374373.3631177307
20211220,2321125.179863489
20211221,2438964.3528485657
20211222,2465749.2887235046
20211223,2496932.1343999268
20211227,2488865.9251675964
20211228,2518456.3292737366
20211229,2496213.276379144
20211230,2484055.1102719666
20211231,2471160.276524103
20220103,2535675.310944116
