datadate,account_value
20240108,3083979.7196607436
20240109,3122951.859325605
20240110,3144666.2010145243
20240111,3143558.44858296
20240112,3140127.3658466167
20240116,3134876.218677126
20240117,3121223.7271195124
20240118,3149188.535143774
20240119,3180139.651645456
20240122,3192351.6797571103
20240123,3198155.030305431
20240124,3195556.0185170113
20240125,3211368.5378185594
20240126,3191462.482128126
20240129,3226120.5207531163
20240130,3231200.413354004
20240131,3182064.223075775
20240201,3221799.9062639214
20240202,3250068.0213296814
20240205,3236721.57233744
20240206,3254731.154956829
20240207,3288871.6983404923
20240208,3274027.9128087843
20240209,3285160.893045513
20240212,3279197.8483067206
20240213,3231040.503492491
20240214,3248814.666479635
20240215,3268352.0247530993
20240216,3249117.5793651715
20240220,3224773.171035488
20240221,3236908.0795380897
20240222,3294973.2897346267
20240223,3290692.214320051
20240226,3283955.7490871865
20240227,3285568.201447498
20240228,3294908.010933212
20240229,3297692.4377490156
20240301,3303031.961347456
20240304,3286534.854004183
20240305,3234990.056320072
20240306,3238554.1532196198
20240307,3254466.9419199256
20240308,3253132.856764889
20240311,3251817.888618614
20240312,3288201.751283634
20240313,3293508.5541451913
20240314,3320680.9001145135
20240315,3296156.8781098747
20240318,3309843.299557108
20240319,3340094.402917559
20240320,3373445.572218128
20240321,3387728.934715065
20240322,3356378.988936953
20240325,3329503.8114652443
20240326,3320307.729970558
20240327,3346547.3535952494
20240328,3344792.2135804994
20240401,3338165.46766704
20240402,3326140.7687885324
20240403,3330435.9063464147
20240404,3299818.595357309
20240405,3341358.1436362094
20240408,3331970.157123171
