datadate,account_value
20230710,2724234.7640879075
20230711,2753594.002008119
20230712,2772825.00082336
20230713,2785706.3746671635
20230714,2801557.038126579
20230717,2804443.7496093786
20230718,2873080.306681438
20230719,2872717.3899366814
20230720,2866693.837652845
20230721,2862155.268365591
20230724,2886187.4980707034
20230725,2897474.009727136
20230726,2873412.0175656565
20230727,2846021.2330221306
20230728,2871275.9112896877
20230731,2886492.3926429744
20230801,2915336.9090719908
20230802,2869261.404130447
20230803,2864575.8002786594
20230804,2857681.2225526003
20230807,2888862.2768908343
20230808,2864473.155442352
20230809,2846327.3202835135
20230810,2848885.541869253
20230811,2848758.2811483513
20230814,2857401.0423830333
20230815,2823943.631136425
20230816,2810556.5262050224
20230817,2785877.9390698983
20230818,2785881.821671053
20230821,2793651.3129992005
20230822,2784804.7940516793
20230823,2805943.9925799845
20230824,2762721.860374288
20230825,2785814.619088995
20230828,2804706.2031891723
20230829,2839425.477623705
20230830,2845447.5173070543
20230831,2826980.586153959
20230901,2841546.7429878977
20230905,2837140.9848301406
20230906,2829558.92455228
20230907,2824977.5237942883
20230908,2839527.032179718
20230911,2846805.021908207
20230912,2834441.578170204
20230913,2843118.716140346
20230914,2860257.4955846476
20230915,2826098.466880249
20230918,2829444.9618742787
20230919,2817065.832308349
20230920,2787483.00712846
20230921,2758935.9251383017
20230922,2746917.9880976826
20230925,2749458.605746395
20230926,2708820.666780788
20230927,2709849.4820350227
20230928,2726536.3221911313
20230929,2726370.370368427
20231002,2744175.354670349
20231003,2697052.0939815673
20231004,2719002.1265223464
20231005,2727199.060039383
