datadate,account_value
20240710,3638048.676912948
20240711,3685180.5805624845
20240712,3699858.6912209084
20240715,3754234.7220576764
20240716,3783447.1422445006
20240717,3788847.3856034447
20240718,3783566.5687850686
20240719,3724766.267419963
20240722,3711504.6886087414
20240723,3678036.016992595
20240724,3671356.2070945487
20240725,3710070.571876855
20240726,3719514.7305444744
20240729,3710500.7408221355
20240730,3762418.531255594
20240731,3783058.1744166426
20240801,3735605.7610715115
20240802,3726617.4318242585
20240805,3626942.3719700826
20240806,3619747.5655612103
20240807,3653395.7785963514
20240808,3718149.5596174696
20240809,3748356.5978227365
20240812,3755621.368771173
20240813,3757483.2814903003
20240814,3787170.316493793
20240815,3829950.5421292414
20240816,3831608.528479618
20240819,3850311.822925037
20240820,3769987.0741155804
20240821,3750894.927204097
20240822,3763940.1403669487
20240823,3809165.915877519
20240826,3865029.177569298
20240827,3848740.6175032915
20240828,3813960.6666501
20240829,3858795.3459544783
20240830,3853766.5027649202
20240903,3780762.491849622
20240904,3743098.335028926
20240905,3725068.371733531
20240906,3700238.576911244
20240909,3761518.490755725
20240910,3657678.4842180545
20240911,3650431.9544864567
20240912,3686879.874799815
20240913,3698715.3327280604
20240916,3737944.316075633
20240917,3777037.6157559613
20240918,3781099.461482647
20240919,3827210.064276715
20240920,3842956.175402913
20240923,3887292.310798144
20240924,3886904.599785204
20240925,3838395.1275562006
20240926,3807796.6075957967
20240927,3881187.2823222834
20240930,3908144.705206271
20241001,3967590.1566184717
20241002,3976113.8249973017
20241003,3989524.8866847707
20241004,4053937.598593111
20241007,4051745.52052724
