datadate,account_value
20221005,2225484.549984405
20221006,2192019.175642074
20221007,2149262.2178246644
20221010,2144573.983989402
20221011,2129104.2604665295
20221012,2129318.306987773
20221013,2195314.5432312577
20221014,2155873.5555551182
20221017,2202325.1707014614
20221018,2231398.968704105
20221019,2231708.824193542
20221020,2225147.9149280773
20221021,2296487.06015945
20221024,2321908.601896957
20221025,2353104.792280994
20221026,2333596.364949512
20221027,2359355.558921058
20221028,2422739.8753711637
20221031,2413008.730695886
20221101,2418487.12105335
20221102,2393473.966333986
20221103,2394073.2204609695
20221104,2445521.5594248404
20221107,2476942.8324941113
20221108,2494856.9602838303
20221109,2461831.8083830923
20221110,2564724.5432580733
20221111,2590315.79764805
20221114,2576596.2356905607
20221115,2579821.2746554352
20221116,2571348.5604101727
20221117,2570631.1974613434
20221118,2579225.6836132673
20221121,2582262.334084947
20221122,2613791.503516801
20221123,2624689.8959246995
20221125,2630937.712180223
20221128,2588965.818744981
20221129,2596394.799637147
20221130,2649400.966984178
20221201,2639811.0227759336
20221202,2645637.0925646108
20221205,2607700.9001234337
20221206,2562120.917268728
20221207,2555515.895956968
20221208,2568876.7202730575
20221209,2551675.8901012205
20221212,2595616.0966074117
20221213,2620856.85202709
20221214,2603910.0070626885
20221215,2547068.050347181
20221216,2531189.8273308882
20221219,2523442.0822899262
20221220,2536107.5620411774
20221221,2582418.1280362983
20221222,2546080.7110396363
20221223,2561054.127782289
20221227,2563354.9727232107
20221228,2537493.1486009574
20221229,2558076.589450765
20221230,2555694.3111152435
20230103,2558104.2641577316
20230104,2570783.3484339654
