datadate,reward
20200407,0.010002652655102797
20200408,0.043589755107032536
20200409,0.01575679519120567
20200413,-0.01975374671176125
20200414,0.010774532066545984
20200415,-0.03389351927409702
20200416,-0.01905283202643931
20200417,0.050716583033821386
20200420,-0.019960862091538387
20200421,-0.02754697949093148
20200422,0.023356359190979198
20200423,0.00863556533896979
20200424,0.012101859486125032
20200427,0.019723278692947554
20200428,0.00878425899834355
20200429,0.03919688688224182
20200430,-0.00796426841006227
20200501,-0.03656633695144868
20200504,0.0029167632712813526
20200505,0.009328912335972356
20200506,-0.0021994294373828124
20200507,0.012230324995472412
20200508,0.02671094668243662
20200511,-0.0009884195263231334
20200512,-0.022178291237806843
20200513,-0.03034047993187427
20200514,0.008760871417818972
20200515,0.0012145957233094858
20200518,0.0504445741131952
20200519,-0.00625494722476409
20200520,0.023155205484080704
20200521,-0.007559417540151379
20200522,-0.0010154316607847063
20200526,0.02588506259193515
20200527,0.02218601937611168
20200528,-0.00578538074777994
20200529,-0.0016526884849298712
20200601,0.008091080435184392
20200602,0.015004125433576168
20200603,0.02476236804962864
20200604,0.0035134120867951167
20200605,0.04330330800360639
20200608,0.02286119575614045
20200609,-0.0009809641212785462
20200610,-0.013544143992828078
20200611,-0.07323323402879824
20200612,0.004964868856893149
20200615,0.006906808654467644
20200616,0.019189099664255367
20200617,-0.007983112865287141
20200618,-0.0009035894474752741
20200619,-0.0106415006043257
20200622,0.009334392949432837
20200623,0.013506514852215965
20200624,-0.029569388259800322
20200625,0.013388083808167955
20200626,-0.034321381391978684
20200629,0.009518203686469617
20200630,0.012858523327866389
20200701,-0.0032861297919192746
20200702,0.00484535904588541
20200706,0.020260340788986916
