datadate,account_value
20170705,1368170.5483764228
20170706,1366180.113769123
20170707,1377602.1318788473
20170710,1370614.5768342228
20170711,1366762.0207957993
20170712,1372913.8146668416
20170713,1373903.0522731878
20170714,1372422.7125017224
20170717,1369426.523450903
20170718,1364741.11392717
20170719,1368049.7027466146
20170720,1367313.1360410177
20170721,1364311.5685398465
20170724,1355030.5292799473
20170725,1381835.2410666333
20170726,1376429.686347338
20170727,1374062.7407140713
20170728,1376382.8824690152
20170731,1379644.7383025151
20170801,1382874.114630148
20170802,1389040.2021997052
20170803,1380687.4710002423
20170804,1390256.4172713223
20170807,1398775.2559178297
20170808,1396538.0886365434
20170809,1394855.5754053937
20170810,1384492.6474228022
20170811,1381791.2928623792
20170814,1391929.8113365595
20170815,1395192.4204709607
20170816,1394457.447129633
20170817,1377581.620353676
20170818,1374968.706154276
20170821,1373447.9238490278
20170822,1386294.607874533
20170823,1381971.452124716
20170824,1380849.7246335412
20170825,1381277.004169468
20170828,1378982.6049141733
20170829,1380516.4835269682
20170830,1388681.774346163
20170831,1392997.3283363057
20170901,1399682.9314549828
20170905,1374798.9019094317
20170906,1376255.686631548
20170907,1371334.864204138
20170908,1374295.2638561192
20170911,1393368.486127825
20170912,1400604.5415510312
20170913,1404187.63724799
20170914,1405774.8847573015
20170915,1404601.603602625
20170918,1412439.1440042288
20170919,1415695.0770021803
20170920,1419080.2852133352
20170921,1419371.5112242165
20170922,1418539.7077206136
20170925,1411954.6540970556
20170926,1408929.0519443876
20170927,1422606.1319682219
20170928,1426850.869026106
20170929,1431642.4689400406
20171002,1443431.180696501
