datadate,account_value
20170404,1061779.3862877544
20170405,1064941.4300974908
20170406,1066924.3892096828
20170407,1065270.9483892026
20170410,1066937.6641643643
20170411,1067284.1223430848
20170412,1067673.5380182976
20170413,1056314.155306086
20170417,1061300.6349199128
20170418,1057862.0555130143
20170419,1052734.7618804078
20170420,1059906.8986483063
20170421,1058205.1710855546
20170424,1066393.6118904634
20170425,1081562.2872439255
20170426,1080205.5500331062
20170427,1078810.642722138
20170428,1077436.094982468
20170501,1079625.0154283224
20170502,1078588.099457522
20170503,1083545.4962637275
20170504,1078195.8677943253
20170505,1083329.4838590322
20170508,1086765.2187289891
20170509,1082430.1629580464
20170510,1086657.0207793699
20170511,1084496.444567822
20170512,1085033.2985321889
20170515,1089973.7555312237
20170516,1092963.415146992
20170517,1080642.3941667522
20170518,1083829.6522492757
20170519,1089256.6539264035
20170522,1092053.3778160366
20170523,1093287.7284560476
20170524,1094533.2869376186
20170525,1096531.5996267665
20170526,1095542.7577945637
20170530,1095689.5922848056
20170531,1096032.5987511487
20170601,1104096.8004054055
20170602,1104910.2720049843
20170605,1106692.0588457226
20170606,1107967.6629592176
20170607,1109189.6464473004
20170608,1106674.7037822078
20170609,1114709.5276595424
20170612,1114973.8741656612
20170613,1118607.7264739345
20170614,1118129.0311290096
20170615,1118616.1002093623
20170616,1127573.6838218044
20170619,1127352.790034796
20170620,1124363.4738468784
20170621,1118605.2498218254
20170622,1119676.7999249902
20170623,1122175.821315167
20170626,1119672.9893086818
20170627,1113811.1845195584
20170628,1117799.389542294
20170629,1108234.4327945733
20170630,1112243.762870791
20170703,1119020.0433538766
