datadate,reward
20210106,0.035639601017560654
20210107,0.008067312675644653
20210108,0.0043249952596382734
20210111,0.005690305243607193
20210112,0.011945481798429459
20210113,0.002606759599441135
20210114,0.009809370961629777
20210115,-0.014175771193896411
20210119,0.006422309722453971
20210120,0.0017068168903451469
20210121,-0.0015556238631541615
20210122,-0.007968442559689266
20210125,-0.011886362588835998
20210126,-0.00708244744877122
20210127,-0.022832790327663173
20210128,0.020415974810818856
20210129,-0.011848116179103876
20210201,0.006023759971210984
20210202,0.02491110127814944
20210203,0.0037448663015868526
20210204,0.007833594037892652
20210205,0.006820195795822568
20210208,0.01738270318051846
20210209,-0.001125646401366506
20210210,0.004181402137748423
20210211,-0.0008086526222328997
20210212,0.0020434597071554653
20210216,0.012351920219412026
20210217,0.005903504109272934
20210218,-0.005465056307144781
20210219,0.020015889420054195
20210222,0.018447670596009408
20210223,0.00870328289415252
20210224,0.014947344791784955
20210225,-0.009720436946336269
20210226,-0.014626055743603154
20210301,0.0178342622137907
20210302,-0.007256481805961021
20210303,0.0017855678845360235
20210304,-0.00036804200792669886
20210305,0.026209650764861248
20210308,0.006459839925797071
20210309,-0.009949670681045755
20210310,0.01438115182723699
20210311,-0.002584753041927606
20210312,0.017628291224270516
20210315,0.000304423463746357
20210316,-0.00959912667910862
20210317,0.013556174032202523
20210318,-0.008678456393542412
20210319,-0.009163449123239556
20210322,0.002005840816190002
20210323,-0.01579516159655876
20210324,0.007208732420882657
20210325,0.007207942788780999
20210326,0.01756161318257371
20210329,0.0018425068988536647
20210330,0.002460886233042895
20210331,-0.004935830521756866
20210401,0.0063245711751658395
20210405,0.004556825453365513
20210406,-0.004426303998179538
