datadate,account_value
20210407,1537952.180621043
20210408,1534767.3523565473
20210409,1541802.790355502
20210412,1537957.7235346327
20210413,1529308.3101027478
20210414,1543793.5121882544
20210415,1550692.2959271343
20210416,1556472.138058749
20210419,1548726.3670791197
20210420,1521503.9156666289
20210421,1543160.090345809
20210422,1525850.899331229
20210423,1528531.9249892263
20210426,1534867.7851834402
20210427,1532838.6188026113
20210428,1543899.720947768
20210429,1549847.384927619
20210430,1541010.7469991064
20210503,1551129.896262786
20210504,1562951.206799216
20210505,1584313.0513042593
20210506,1592149.873689662
20210507,1614225.7613530073
20210510,1617607.9551426114
20210511,1592933.6935891218
20210512,1572836.30991339
20210513,1584119.4845255155
20210514,1605469.0796540747
20210517,1614510.4545175123
20210518,1589016.8076736936
20210519,1572632.9821191435
20210520,1572550.2012556677
20210521,1576898.2648752355
20210524,1590381.7351092368
20210525,1579402.21012823
20210526,1588261.5986760359
20210527,1595832.295055854
20210528,1594465.3698147994
20210601,1604387.8138124456
20210602,1608979.1306997593
20210603,1609442.0216837302
20210604,1617040.0545865926
20210607,1605963.8801799954
20210608,1610261.5845719748
20210609,1596222.2800742635
20210610,1578426.4083662597
20210611,1573056.708603137
20210614,1568902.2903170118
20210615,1576767.1622498732
20210616,1564343.561390849
20210617,1537041.629592784
20210618,1516062.152786624
20210621,1549259.6543886748
20210622,1559532.7492993497
20210623,1559988.0786447097
20210624,1575669.542677661
20210625,1616156.1815823736
20210628,1606995.7801443967
20210629,1609944.578781375
20210630,1617326.420361125
20210701,1626927.8938085355
20210702,1638780.9770522413
20210706,1624511.986731967
