datadate,account_value
20171003,1258983.1534597038
20171004,1262940.9594183066
20171005,1273398.8349498922
20171006,1275455.388903517
20171009,1275013.4356190932
20171010,1279250.3662306159
20171011,1284267.7421134436
20171012,1283719.1171801817
20171013,1288527.0620694011
20171016,1295844.1387684806
20171017,1292695.3858250391
20171018,1298194.4503329566
20171019,1304183.9396008742
20171020,1309841.1449388983
20171023,1305966.8447154562
20171024,1316222.2304210227
20171025,1313836.8794174597
20171026,1315986.0642096235
20171027,1320458.328786053
20171030,1319751.0462043553
20171031,1321991.2042147638
20171101,1325696.9147254222
20171102,1331644.6772845176
20171103,1330919.4074754545
20171106,1332987.37028541
20171107,1331351.0594058286
20171108,1328918.7859236014
20171109,1323065.020112608
20171110,1321010.8813142453
20171113,1323037.7132787686
20171114,1327782.3909941388
20171115,1320697.9656845361
20171116,1321842.1541371632
20171117,1314156.3271742917
20171120,1318325.0794985294
20171121,1327859.9243621693
20171122,1325750.5399793722
20171124,1326773.1936774503
20171127,1328804.2305333272
20171128,1346135.6690792637
20171129,1349138.921911028
20171130,1366472.618206026
20171201,1367795.7538004017
20171204,1369543.3230132465
20171205,1364979.4516034795
20171206,1362518.8453090307
20171207,1361890.2086560193
20171208,1366664.9354657116
20171211,1367629.8846553632
20171212,1369087.3930462743
20171213,1371454.8750235788
20171214,1365982.5109051284
20171215,1378454.0481665574
20171218,1385682.421805607
20171219,1385217.1696953622
20171220,1384256.9187959633
20171221,1385604.5154861775
20171222,1384595.5495586263
20171226,1386700.8807597887
20171227,1389945.6743475818
20171228,1392049.9038384075
20171229,1388134.7256695786
20180102,1388838.3618487206
