,0
1287,2234360.5213248744
1288,2242791.5183248753
1289,2246710.005189875
1290,2236316.721494875
1291,2244118.041014875
1292,2259524.9607948754
1293,2259376.869194875
1294,2255944.7512648758
1295,2248124.007784875
1296,2231309.7779548755
1297,2234153.6371448752
1298,2215827.2571448754
1299,2231804.5884448756
1300,2228479.688034875
1301,2245394.616434875
1302,2240862.889884875
1303,2233885.893234875
1304,2295864.957834875
1305,2294478.3278148747
1306,2263903.9969798746
1307,2266200.5980998753
1308,2268370.454779875
1309,2267917.2823198754
1310,2244704.591279875
1311,2254507.703329875
1312,2242068.2581648747
1313,2251048.5918498756
1314,2256896.958339875
1315,2250938.994799875
1316,2260628.6304218755
1317,2284990.660421875
1318,2298340.1604118757
1319,2298808.923821875
1320,2310015.153821875
1321,2310753.024031875
1322,2311867.7406518757
1323,2290818.5296801752
1324,2316381.0924701747
1325,2324640.5942401746
1326,2338487.767803032
1327,2331296.000355175
1328,2353342.726449561
1329,2364513.3869867036
1330,2367499.9457952753
1331,2357179.423629561
1332,2346352.672469561
1333,2345943.510079561
1334,2340982.0435695606
1335,2363639.972789561
1336,2375752.070709561
1337,2366584.0151895606
1338,2393096.309999561
1339,2391972.1601395602
1340,2382393.20122956
1341,2390313.1947795614
1342,2382876.151174561
1343,2375695.7648320612
1344,2397494.4601174504
1345,2398680.5661557284
1346,2415825.4600757286
1347,2421273.900925729
1348,2438257.719115729
1349,2425984.706995729
1350,2407327.419075729
1351,2424375.1066657286
1352,2402908.378325729
1353,2371237.077205729
1354,2397033.6867257287
1355,2396026.365975729
1356,2393682.672475729
1357,2397894.668975729
1358,2375391.384655729
1359,2380144.1246557287
1360,2373713.0708957287
1361,2392151.290105729
1362,2386530.692225728
1363,2402059.672165729
1364,2417276.4721657285
1365,2416362.0415557288
1366,2409584.7341257283
1367,2404255.090390729
1368,2393331.060320729
1369,2370642.439260729
1370,2384363.222860729
1371,2395184.733910729
1372,2396902.955560729
1373,2403107.728200729
1374,2411220.9243807285
1375,2424074.664880729
1376,2421144.768860729
1377,2406824.874660728
1378,2412168.8383707283
1379,2410745.2986957286
1380,2410546.760645729
1381,2397311.5333057283
1382,2405129.963005729
1383,2399601.121725729
1384,2416518.9196657287
1385,2397904.5438057287
1386,2392779.369965729
1387,2413783.225185728
1388,2400290.3851757282
1389,2399046.600885729
1390,2402588.3769457284
1391,2398126.1479057283
1392,2390480.908005729
1393,2361345.8453257284
1394,2378149.6553576286
1395,2354382.8394476287
1396,2332477.081931629
1397,2309203.0892966287
1398,2292160.526336628
1399,2296164.6666866285
1400,2295074.791604629
1401,2297439.6056446284
1402,2292633.784124629
1403,2250111.8231846285
1404,2244569.4853346287
1405,2252744.993229629
1406,2233602.1045896285
1407,2235294.5230696285
1408,2233703.059779629
1409,2246452.122449629
1410,2250839.6096296287
1411,2250120.705339629
1412,2261858.8998596286
1413,2259425.0950596286
1414,2261852.898349629
1415,2276518.893709629
1416,2281547.377639629
1417,2279287.563659629
1418,2285823.923669629
1419,2280246.3452196294
1420,2283569.675219629
1421,2279701.9952196283
1422,2291270.6548696286
1423,2283021.6373896287
1424,2277696.3154396284
1425,2259819.808549629
1426,2264370.631049629
1427,2262701.210754629
1428,2263832.770754629
1429,2248848.6565646287
1430,2221670.276564629
1431,2246711.4219646286
1432,2244780.6891146284
1433,2246784.6879174397
1434,2249136.6709285504
1435,2255494.308396212
1436,2247398.083565112
1437,2247970.255715112
1438,2255081.789710112
1439,2239319.458405112
1440,2226987.323885112
1441,2258240.642745112
1442,2233624.107208157
1443,2248406.688462933
1444,2270873.860767839
1445,2242385.874143222
1446,2223094.097534968
1447,2221359.054407101
1448,2235121.7014671015
1449,2221084.6211371007
1450,2186585.423427101
1451,2215274.1840771013
1452,2177883.398497101
1453,2168726.4442371014
1454,2133538.0336471014
1455,2144085.087757101
1456,2130958.6703471015
1457,2124939.634867101
1458,2153860.456547101
1459,2160057.040817101
1460,2161013.7950443467
1461,2153074.7928717993
1462,2177046.145073867
1463,2190180.8571223756
1464,2191105.820398724
1465,2214879.6960123754
1466,2212569.135172376
1467,2223831.0165923755
1468,2238301.0621123756
1469,2229748.218212376
1470,2237171.484422376
1471,2244185.4467823757
1472,2252287.809562376
1473,2263717.330392376
1474,2265720.3431023755
1475,2268024.7185723754
1476,2272457.350782375
1477,2266795.637127375
1478,2281246.284287376
1479,2278554.721897376
1480,2288233.8678173753
1481,2288195.8276873757
1482,2293319.814397376
1483,2312673.822397376
1484,2318392.688077376
1485,2315847.073697376
1486,2300369.0764973755
1487,2286157.171347376
1488,2263141.2879373757
1489,2255603.130662376
1490,2266379.5983123756
1491,2266252.481722376
1492,2273923.762172376
1493,2191516.799922376
1494,2170110.2735523763
1495,2132492.0463823755
1496,2148607.366632376
1497,2129350.856902376
1498,2087849.7150373757
1499,2089451.4920173753
1500,2146443.785757376
1501,2193784.2643973758
1502,2188439.5879973755
1503,2202941.7747773756
1504,2214751.247357376
1505,2207949.6782973753
1506,2226688.826177376
1507,2228669.247107375
1508,2209630.826277376
1509,2194010.147317376
1510,2188038.8230373757
1511,2146258.5897573754
1512,2146644.226677376
1513,2182559.907817376
1514,2195737.8151473757
1515,2170901.8829873754
1516,2161907.2648973763
1517,2156014.2543773754
1518,2131502.4826073754
1519,2120231.0527773756
1520,2123265.802777375
1521,2111821.8785073757
1522,2109933.260627376
1523,2127094.522137376
1524,2095735.1790773754
1525,2118645.779077376
1526,2072408.5390773755
1527,2054873.502697376
1528,2134424.8277473757
1529,2118628.8580773757
1530,2126607.0277373753
1531,2168009.8047273755
1532,2161444.3659373755
1533,2175145.2559373756
1534,2166424.0030373754
1535,2149695.2195273754
1536,2170400.4457173757
1537,2171441.7779873754
1538,2190277.3728773757
1539,2207713.749117376
1540,2185141.7310673757
1541,2184438.2070023757
1542,2169412.196612376
1543,2174864.829872376
1544,2171929.3484173757
1545,2188490.1403373755
1546,2257378.6503373752
1547,2265866.6821973757
1548,2250715.9281373755
1549,2270663.3544773753
1550,2264740.965427376
1551,2268855.157957376
1552,2246645.7579573756
1553,2203338.943277376
1554,2216250.6421873756
1555,2185714.092576971
1556,2160486.564232836
1557,2186211.539232686
1558,2183642.7493925635
1559,2202434.9576413995
1560,2177576.5676414
1561,2206808.5533213993
1562,2181253.999971399
1563,2205352.911301399
1564,2234836.8800213994
1565,2244283.999506399
1566,2219830.450476399
1567,2210176.320866399
1568,2196504.954026399
1569,2222557.675196399
1570,2208153.259476399
1571,2184930.2088363995
1572,2179007.422546399
1573,2193155.828846399
1574,2191168.958726399
1575,2198343.7696363996
1576,2194673.541886399
1577,2226293.535416399
1578,2217454.053816399
1579,2224631.390216399
1580,2213949.8716663993
1581,2195449.854956399
1582,2176554.877506399
1583,2206017.517814977
1584,2178764.920325196
1585,2237786.5338828284
1586,2222515.610642505
1587,2253328.5726947095
1588,2213834.6262703086
1589,2224797.815275907
1590,2233165.0638645478
1591,2221196.5827625045
1592,2247645.4904026845
1593,2216898.359168697
1594,2214956.765488697
1595,2218988.432788697
1596,2223861.5285186977
1597,2255597.7772186976
1598,2245959.9272186975
1599,2251914.9205186977
1600,2241276.242358698
1601,2249703.169478697
1602,2255028.4206586974
1603,2253889.0760986977
1604,2299996.5516366726
1605,2291990.303995793
1606,2281736.0207172786
1607,2273237.580500249
1608,2259438.3074409743
1609,2263455.7969809747
1610,2215633.2369809756
1611,2203022.7825909746
1612,2209029.034492469
1613,2212488.264082819
1614,2216949.3758689226
1615,2209438.749148922
1616,2196757.853218923
1617,2192857.044958923
1618,2183757.938998923
1619,2201649.1616289224
1620,2205975.526538923
1621,2194070.2923489218
1622,2176704.5212189225
1623,2181377.327248922
1624,2195042.874413922
1625,2214340.5102939224
1626,2212554.7213439224
1627,2230464.928703922
1628,2237131.3690739227
1629,2225454.966378923
1630,2203559.1063789227
1631,2232277.7800889225
1632,2190725.9795289226
1633,2182075.947228922
1634,2191989.356263922
1635,2201457.822968922
1636,2186785.570073922
1637,2209802.9708739226
1638,2186750.8472439223
1639,2196758.323808923
1640,2221358.750758923
1641,2242062.483168923
1642,2252098.7780689225
1643,2256479.917218922
1644,2232356.8802689225
1645,2223343.7365189223
1646,2219934.5665189223
1647,2216288.5705989217
1648,2212788.3728589225
1649,2193573.542938922
1650,2171080.4958339226
1651,2166965.7501739226
1652,2201926.457533922
1653,2218066.4675339223
1654,2239639.499863922
1655,2252013.2395339226
1656,2238507.3526339224
1657,2230421.9980939226
1658,2242871.726993922
1659,2235968.6777939224
1660,2226469.471713923
1661,2245787.7245139224
1662,2226924.3947539222
1663,2220447.123453923
1664,2237945.725733923
1665,2237972.908433922
1666,2265505.520403922
1667,2267611.437053922
1668,2268612.4893539217
1669,2238043.628573923
1670,2180367.2730339225
1671,2087951.4130339227
1672,2053138.1830339225
1673,2138407.5511939228
1674,2188210.3300339226
1675,2167855.138343923
1676,2145057.7815539227
1677,2107567.8705339227
1678,2162505.2215839224
1679,2157166.8202039227
1680,2129587.9302039226
1681,2172117.8989739227
1682,2140512.224988923
1683,2136653.7161589228
1684,2179932.8613360515
1685,2171762.956476073
1686,2201092.734042862
1687,2214763.189875547
1688,2193426.7978566126
1689,2170665.8010424925
1690,2189172.021749727
1691,2173103.505619727
1692,2173005.1561697265
1693,2160359.6151797264
1694,2164150.788689727
1695,2127728.675349727
1696,2157234.3503497266
1697,2181629.981439727
1698,2183577.3886697264
