datadate,reward
20221006,-6790.240290676244
20221007,-34364.270824487554
20221010,-9533.390088791028
20221011,3037.9775321579073
20221012,-7120.264355731895
20221013,42614.649165424285
20221014,-36458.27873044205
20221017,31638.93519804394
20221018,21421.341436084593
20221019,-788.1909105756786
20221020,-21303.187338651624
20221021,39171.12533349218
20221024,27630.807504398283
20221025,15942.117108778097
20221026,17716.13643861958
20221027,6244.722137615085
20221028,60602.15135254292
20221031,-8140.029555202462
20221101,3098.458623769926
20221102,-38871.33447250002
20221103,-14704.878589820815
20221104,28773.653758943547
20221107,19016.66348701087
20221108,8276.404411809985
20221109,-40780.727456386434
20221110,94644.56626683031
20221111,18774.121341588907
20221114,-18608.125694127753
20221115,19954.595708175562
20221116,-2362.864266374614
20221117,-1231.2142902258784
20221118,8646.516512601636
20221121,2674.8360295295715
20221122,38298.23179453099
20221123,-2593.590676751919
20221125,8880.16190807335
20221128,-37208.89912722213
20221129,-145.64546261215582
20221130,45528.87683054339
20221201,5859.429624061566
20221202,7121.450023414567
20221205,-39953.996772201266
20221206,-24150.136532447767
20221207,5325.972016389482
20221208,19040.784693985246
20221209,-20674.103341920767
20221212,39979.28688356746
20221213,13784.737901519984
20221214,-7059.501097732689
20221215,-38194.55134177767
20221216,-19764.10065254802
20221219,-17059.41304732114
20221220,5201.347341203596
20221221,51028.29395387089
20221222,-20782.04020421207
20221223,17132.492537416518
20221227,12680.024733733851
20221228,-29218.114709589165
20221229,26077.30669335788
20221230,-8541.788739196956
20230103,-6084.910239570774
20230104,21036.368054229766
