datadate,account_value
20170103,1064948.5171272925
20170104,1077892.0214870167
20170105,1074366.2023923015
20170106,1076249.834761627
20170109,1072538.0177236365
20170110,1072876.6882185955
20170111,1077995.2592335127
20170112,1072913.0764445837
20170113,1073509.4306048946
20170117,1069954.9832839526
20170118,1070189.9865494135
20170119,1064548.413811634
20170120,1068244.008501131
20170123,1070317.2964989757
20170124,1078219.6280081843
20170125,1086256.6892637252
20170126,1087503.8931300372
20170127,1089325.0667902487
20170130,1082347.2102028464
20170131,1075505.6975735931
20170201,1072790.7162150592
20170202,1071578.512636917
20170203,1083380.5000073584
20170206,1080848.1407235356
20170207,1081925.4474639092
20170208,1081388.1361493797
20170209,1091115.8778549212
20170210,1098811.6199578017
20170213,1105916.131948078
20170214,1112472.2542289847
20170215,1119385.6277238082
20170216,1119852.333906597
20170217,1121835.3094195214
20170221,1127922.0024374619
20170222,1130677.6165630913
20170223,1131616.1791955584
20170224,1133522.620841425
20170227,1131491.9667079945
20170228,1128628.0251173459
20170301,1146407.6377322674
20170302,1140844.5778607386
20170303,1139395.2241660538
20170306,1137316.250947693
20170307,1134778.265180582
20170308,1130485.556291418
20170309,1130798.3287624358
20170310,1133562.7813131446
20170313,1133542.045370184
20170314,1131281.3438509388
20170315,1138741.305826124
20170316,1138161.981061346
20170317,1137591.9241623974
20170320,1134903.3568547592
20170321,1119919.035564928
20170322,1116922.002628107
20170323,1119249.718114559
20170324,1118146.6629023151
20170327,1117320.2904519595
20170328,1124759.9271811142
20170329,1123281.7002888927
20170330,1124890.8011041507
20170331,1119133.7198882084
20170403,1117734.5468266658
