datadate,account_value
20221005,2457437.8160960115
20221006,2447012.5453471257
20221007,2405612.6514888415
20221010,2395426.641703525
20221011,2396575.5967523954
20221012,2403485.4450506093
20221013,2478541.338926189
20221014,2438098.5058985325
20221017,2464563.1880489383
20221018,2495021.283990543
20221019,2500928.794750831
20221020,2483709.07790744
20221021,2539350.069063854
20221024,2584425.291920543
20221025,2595566.959100345
20221026,2634247.423963329
20221027,2640603.664843845
20221028,2714794.9928394677
20221031,2700050.647447843
20221101,2698921.081110628
20221102,2653360.2089523943
20221103,2649348.691734407
20221104,2680067.641136251
20221107,2699907.8877143953
20221108,2710640.2399771363
20221109,2659048.8700163057
20221110,2758444.651762445
20221111,2794682.0971970973
20221114,2773748.196749479
20221115,2783234.2633972107
20221116,2769662.2441077074
20221117,2775033.639642244
20221118,2783937.398474096
20221121,2797008.0565853477
20221122,2836673.7759801345
20221123,2831183.168737451
20221125,2841104.0527375885
20221128,2792834.7688050494
20221129,2796163.416422592
20221130,2845475.8715412593
20221201,2851304.42725579
20221202,2859592.894196468
20221205,2813322.694075218
20221206,2798748.6106436537
20221207,2807842.046300497
20221208,2821951.970983663
20221209,2797974.4897712227
20221212,2841728.0214718245
20221213,2860117.239099624
20221214,2852855.873846393
20221215,2787542.2132692277
20221216,2762430.0825690916
20221219,2747589.551635696
20221220,2751396.107513763
20221221,2791492.685093828
20221222,2761257.0222978666
20221223,2780446.5356107536
20221227,2792797.1147393626
20221228,2757765.656505081
20221229,2787247.930160703
20221230,2769086.8383492297
20230103,2764914.4501840454
20230104,2785540.935318231
