datadate,reward
20221006,-1357.194289214909
20221007,-42628.32585867308
20221010,-15495.395372741856
20221011,-10338.016467523528
20221012,3737.4128084601834
20221013,51310.57191931154
20221014,-35765.3069100189
20221017,44149.96635928354
20221018,13659.09881042852
20221019,-8732.5820966186
20221020,-11932.31773264124
20221021,42095.48740029521
20221024,33219.02427782444
20221025,21602.19822177128
20221026,-35413.08064309694
20221027,-3853.4915324554313
20221028,52453.64260815806
20221031,-14985.812735763378
20221101,-5234.412317016628
20221102,-42372.27832008363
20221103,-21520.23095414345
20221104,36222.18964110548
20221107,31709.756815635832
20221108,9772.497436901089
20221109,-38810.73338641366
20221110,104512.8403612671
20221111,24421.435489208205
20221114,-24515.294009216363
20221115,6113.57755736541
20221116,1589.1170915223192
20221117,-3768.088447662303
20221118,7218.417074684054
20221121,1813.3135023347568
20221122,34809.44731104653
20221123,3853.4736942443997
20221125,5270.346451804973
20221128,-41908.963388198754
20221129,3299.2823435515165
20221130,61718.378947196994
20221201,-2916.074752883753
20221202,-3839.2916765061673
20221205,-40131.45258886716
20221206,-18325.314861553255
20221207,536.1196168290917
20221208,17717.89018233493
20221209,-14398.802028434817
20221212,42838.087897655554
20221213,21118.796267112717
20221214,-5925.576905849623
20221215,-64791.69526490779
20221216,-28337.738113323227
20221219,-20290.525060886284
20221220,11236.755204223562
20221221,20419.613852974027
20221222,-28755.660161014646
20221223,10364.389053344727
20221227,838.2524337768555
20221228,-18716.780250549316
20221229,29188.24252319336
20221230,-6046.6486892700195
20230103,4762.97762298584
20230104,-9210.070205688477
