,0
0,1000000.0
1,999593.63145504
2,995909.7257087706
3,988545.491884613
4,984232.8880771635
5,986068.156493568
6,989681.1306083675
7,972970.2690937038
8,984433.0541820521
9,957500.0801052089
10,956232.9450521808
11,938962.6632299762
12,944003.304991756
13,954252.573149715
14,940915.541369472
15,957677.3868856769
16,940752.3113890033
17,945078.5304594379
18,969116.0238561969
19,967549.9173422199
20,947334.659667049
21,960695.4389067035
22,967300.8119764667
23,956918.2726660114
24,943941.6228704791
25,942997.6822123217
26,942068.7574913666
27,938207.7901062653
28,943419.0414120362
29,949215.5301682159
30,958947.0561352418
31,959500.8845740005
32,957210.2653101608
33,969335.6670309707
34,956321.0135929747
35,958125.5219374915
36,971264.6992446204
37,968348.0896292945
38,964163.492533805
39,986045.4126540442
40,988030.632125022
41,991942.9429579993
42,995763.1075431128
43,998300.3708068152
44,988998.1484824439
45,993683.2621299048
46,993879.2368613501
47,1006977.7652007361
48,1007505.9441748877
49,1005399.5627280493
50,1008820.2643271704
51,1020862.9086905738
52,1030476.3474150916
53,1031093.6057540198
54,1025352.0093756934
55,1020911.0898963233
56,1022544.4061499854
57,1022571.6089812537
58,1029566.4543334265
59,1030969.2829848548
60,1030687.990126731
61,1037134.023871543
62,1033246.4048377295
