,0
0,5587.994354454102
1,-2943.7231214600615
2,5580.7679607963655
3,-2325.8992093505803
4,-618.8090220945887
5,7873.817118020961
6,-4566.691249080701
7,547.2654932136647
8,-404.76568158343434
9,1620.5309337845538
10,-5733.764088123338
11,5773.364101339364
12,-4738.910117343999
13,8703.90986631019
14,6359.777189636137
15,975.2819539529737
16,2049.914627378341
17,-4392.047149158316
18,-4346.863352685934
19,2826.941627361113
20,1833.2120770493057
21,5104.16368739889
22,-2815.2822745093144
23,-1773.324895147467
24,-77.22854940779507
25,1416.2143398933113
26,2793.0626081123482
27,8257.02379857446
28,3862.1799238033127
29,4864.057589574717
30,2645.5654627284966
31,-6970.437409530627
32,7333.3149223632645
33,2499.795994255226
34,2565.07569920714
35,3169.368491121335
36,2601.6210461731534
37,-1600.9605147000402
38,13643.211762199411
39,-3676.297885665903
40,1044.7320487711113
41,-2743.509310669033
42,-2161.0917415085714
43,-4392.526788341347
44,3715.16861180868
45,5622.562264407985
46,-804.7119299124461
47,-3940.5698976744898
48,9422.162265825085
49,-3898.4849258270115
50,-1686.685130901169
51,2462.084650522098
52,-7757.852851261152
53,-918.8532034473028
54,-1184.2531730919145
55,-2478.0615836009383
56,773.1738740082365
57,7957.319319766946
58,-4010.270259431796
59,2705.472422529245
60,-3210.121918056626
61,27.23266817862168
