,0
0,1437409.910583496
1,1424914.5926509365
2,1425567.5627191202
3,1439690.1603893987
4,1428555.952732283
5,1439756.6982048857
6,1435661.2253431533
7,1451894.507950991
8,1466274.3757364028
9,1463406.8033367218
10,1462053.5482058239
11,1462053.5482058239
12,1462053.5482058239
13,1462053.5482058239
14,1462053.5482058239
15,1462053.5482058239
16,1462053.5482058239
17,1462053.5482058239
18,1462053.5482058239
19,1462053.5482058239
20,1462053.5482058239
21,1462053.5482058239
22,1462053.5482058239
23,1462053.5482058239
24,1462053.5482058239
25,1462053.5482058239
26,1462053.5482058239
27,1462053.5482058239
28,1462053.5482058239
29,1462241.320248686
30,1462103.9372611523
31,1461420.093587789
32,1463054.9539009302
33,1460762.9148574767
34,1460757.7184291165
35,1457902.462656648
36,1457398.3104915668
37,1445518.9090427333
38,1457013.592609998
39,1448736.1384685948
40,1459908.2852258352
41,1468944.790605487
42,1467659.5203710091
43,1484796.7411441451
44,1487961.0020000564
45,1494958.763098552
46,1498438.5982790177
47,1496940.1741964947
48,1496940.1741964947
49,1497007.6761147764
50,1497083.083102867
51,1495281.949837097
52,1494956.625344379
53,1494894.7278408543
54,1493480.695584432
55,1494066.3301522762
56,1489182.537365256
57,1489077.606539635
58,1488592.5091761095
59,1488592.5091761095
60,1488592.5091761095
61,1488592.5091761095
62,1488592.5091761095
