,0
0,1497301.875
1,1497400.053798502
2,1497301.45840365
3,1497301.45840365
4,1497301.45840365
5,1497301.45840365
6,1497301.45840365
7,1497301.45840365
8,1497301.45840365
9,1497301.45840365
10,1497301.45840365
11,1497301.45840365
12,1497301.45840365
13,1497301.45840365
14,1497301.45840365
15,1497301.45840365
16,1497301.45840365
17,1497301.45840365
18,1497301.45840365
19,1497301.45840365
20,1497301.45840365
21,1497301.45840365
22,1497301.45840365
23,1497301.45840365
24,1497301.45840365
25,1497301.45840365
26,1497301.45840365
27,1497301.45840365
28,1497301.45840365
29,1497301.45840365
30,1497301.45840365
31,1497301.45840365
32,1497301.45840365
33,1497301.45840365
34,1497301.45840365
35,1497301.45840365
36,1497301.45840365
37,1497301.45840365
38,1497301.45840365
39,1497301.45840365
40,1497301.45840365
41,1497301.45840365
42,1497301.45840365
43,1497301.45840365
44,1497301.45840365
45,1497301.45840365
46,1497301.45840365
47,1497301.45840365
48,1497301.45840365
49,1497301.45840365
50,1497301.45840365
51,1497301.45840365
52,1497301.45840365
53,1497301.45840365
54,1497301.45840365
55,1497301.45840365
56,1497301.45840365
57,1497425.2088351608
58,1498542.4476496489
59,1500277.847583788
60,1500964.245198153
61,1502881.6528414327
62,1502972.9569057452
