,0
0,5082.3681542663835
1,1437.3746156578418
2,18030.035047576763
3,7681.64522618684
4,5094.294219688512
5,-44.98667504894547
6,7581.195189567516
7,1485.0161702805199
8,2343.3482942734845
9,2441.4267202070914
10,3726.3129965420812
11,-6934.847832780797
12,3547.3876799277496
13,-3108.8731843337882
14,-318.6711432992015
15,2844.300824649865
16,-6923.845977687743
17,-737.3455636254512
18,-697.3342495574616
19,-7898.3877866822295
20,2952.102897644043
21,-265.24621772766113
22,16962.283807754517
23,322.3666305541992
24,17.916858673095703
25,1523.0644569396973
26,7136.997417449951
27,-3497.1860370635986
28,5435.681100845337
29,-1990.3355674743652
30,-401.23805236816406
31,-531.2823238372803
32,-3097.867141723633
33,1.1550254821777344
34,662.7741355895996
35,-6350.384826660156
36,-1692.4517669677734
37,-2568.668560028076
38,5677.479600906372
39,-4417.600145339966
40,-3329.162380218506
41,449.1648654937744
42,5024.949842453003
43,6490.4586353302
44,856.3971939086914
45,-2488.5630626678467
46,-25166.524284362793
47,15132.465686798096
48,-13048.896667480469
49,-3466.975576400757
50,9774.868715286255
51,-3398.666851043701
52,916.9872550964355
53,2364.794345855713
54,10496.887516021729
55,6815.871570587158
56,-6935.631593704224
57,-9365.697189331055
58,7501.965099334717
59,7198.332904815674
60,-8091.861238479614
61,8788.532293319702
