,0
0,-19170.087917758618
1,652.9700681837276
2,14122.597670278512
3,-11134.207657115767
4,11200.745472602779
5,-4095.4728617323563
6,16233.28260783758
7,14379.867785411887
8,-2867.5723996809684
9,-1353.2551308979746
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,187.77204286213964
29,-137.382987533696
30,-683.843673363328
31,1634.8603131412528
32,-2292.039043453522
33,-5.196428360184655
34,-2855.255772468634
35,-504.15216508111916
36,-11879.401448833523
37,11494.683567264816
38,-8277.454141403316
39,11172.146757240407
40,9036.505379651906
41,-1285.270234477939
42,17137.22077313601
43,3164.2608559112996
44,6997.761098495452
45,3479.8351804658305
46,-1498.424082522979
47,0.0
48,67.50191828166135
49,75.40698809060268
50,-1801.1332657700405
51,-325.32449271786027
52,-61.89750352478586
53,-1414.0322564223316
54,585.6345678442158
55,-4883.792787020095
56,-104.9308256211225
57,-485.0973635255359
58,0.0
59,0.0
60,0.0
61,0.0
