,0
0,1185345.793926239
1,1199337.3779775773
2,1196393.6548561172
3,1201974.4228169136
4,1199648.523607563
5,1199029.7145854684
6,1206903.5317034894
7,1202336.8404544087
8,1202884.1059476223
9,1202479.340266039
10,1204099.8711998235
11,1198366.1071117
12,1204139.4712130395
13,1199400.5610956955
14,1208104.4709620057
15,1214464.2481516418
16,1215439.5301055948
17,1217489.4447329731
18,1213097.3975838148
19,1208750.5342311289
20,1211577.47585849
21,1213410.6879355393
22,1218514.8516229382
23,1215699.5693484289
24,1213926.2444532814
25,1213849.0159038736
26,1215265.230243767
27,1218058.2928518793
28,1226315.3166504537
29,1230177.496574257
30,1235041.5541638318
31,1237687.1196265602
32,1230716.6822170296
33,1238049.997139393
34,1240549.793133648
35,1243114.8688328553
36,1246284.2373239766
37,1248885.8583701497
38,1247284.8978554497
39,1260928.109617649
40,1257251.8117319832
41,1258296.5437807543
42,1255553.0344700853
43,1253391.9427285767
44,1248999.4159402354
45,1252714.584552044
46,1258337.146816452
47,1257532.4348865396
48,1253591.864988865
49,1263014.0272546902
50,1259115.5423288632
51,1257428.857197962
52,1259890.941848484
53,1252133.088997223
54,1251214.2357937756
55,1250029.9826206837
56,1247551.9210370828
57,1248325.094911091
58,1256282.414230858
59,1252272.1439714262
60,1254977.6163939554
61,1251767.4944758988
62,1251794.7271440774
