,0
0,1098478.5752973557
1,1091377.455187233
2,1100413.4760619106
3,1096252.6351695766
4,1093120.6658600331
5,1100725.8396338178
6,1086318.8483523198
7,1083622.6832926387
8,1083787.6135478478
9,1083984.2263228034
10,1081062.9186781768
11,1084740.5824889068
12,1084512.9543246154
13,1093057.6800841216
14,1095416.1589564208
15,1101154.841199768
16,1096910.6269549255
17,1106972.6908644561
18,1102635.2143916015
19,1096301.5172404174
20,1092530.3880232696
21,1089241.7850397949
22,1085394.8346423034
23,1084878.7522848968
24,1081109.4365958099
25,1105104.815420044
26,1109645.8090132598
27,1123770.1672152404
28,1134491.1403750305
29,1140213.7464064483
30,1144824.8859728698
31,1146476.7345408325
32,1142567.185359848
33,1140205.8695410613
34,1138659.7355193023
35,1139822.7567252044
36,1145604.9683569793
37,1148622.6770419006
38,1153994.9505709533
39,1151080.643737686
40,1153860.8684309844
41,1147688.713081253
42,1148209.95499028
43,1146802.6106242065
44,1148828.2418402557
45,1151620.710121048
46,1169227.3971575622
47,1177222.1933516387
48,1187783.361343277
49,1189686.4177035217
50,1193899.8593729858
51,1186160.7860487823
52,1187930.3202799682
53,1190209.3348196868
54,1194738.4611758117
55,1196918.04757489
56,1196964.070306671
57,1196926.6257532958
58,1196994.5613001708
59,1197682.9485854034
60,1188995.0572394256
61,1188184.8843535308
62,1185345.8067835693
