,0
0,412.078911209479
1,-141.89362106309272
2,0.0
3,0.0
4,0.0
5,0.0
6,991.7775354387704
7,689.8478292464279
8,1359.8074518206995
9,-436.14311485318467
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,949.6509988785256
46,64.51278877235018
47,-302.8278144837823
48,0.0
49,0.0
50,0.0
51,1283.4204015731812
52,-152.89912662515417
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,1201.5650558476336
59,-2254.4947584152687
60,-305.8666667940561
61,0.0
