datadate,account_value
20230406,2149985.051958989
20230410,2153669.187614739
20230411,2166793.7624313477
20230412,2164956.843574408
20230413,2182169.115710379
20230414,2175724.0107845636
20230417,2187301.6440897356
20230418,2202710.5571225574
20230419,2210463.9792923722
20230420,2197779.6869491106
20230421,2206186.2089831685
20230424,2218306.7781186625
20230425,2189331.9507967937
20230426,2157859.0473179463
20230427,2193724.5636465824
20230428,2217771.8284545084
20230501,2207598.3395749424
20230502,2175243.6703607813
20230503,2159821.3320479267
20230504,2129573.389267695
20230505,2166540.057862029
20230508,2162552.9708205555
20230509,2161871.311822058
20230510,2152193.618224093
20230511,2139049.8226079014
20230512,2140101.887811593
20230515,2139781.1342244195
20230516,2105632.0480309227
20230517,2135683.868875939
20230518,2150215.1294975784
20230519,2137573.991838078
20230522,2115994.172292939
20230523,2109925.502167348
20230524,2093251.6044923216
20230525,2072362.1250808188
20230526,2083683.8814136588
20230530,2075704.3501793945
20230531,2049107.5867794615
20230601,2072190.316401032
20230602,2125110.8558888785
20230605,2105583.548075955
20230606,2119771.9690120285
20230607,2145116.007484086
20230608,2146961.3968928917
20230609,2140897.049808648
20230612,2149715.3921794784
20230613,2154940.3717272496
20230614,2151367.221177487
20230615,2172061.1092488067
20230616,2169964.2858140874
20230620,2148895.7616794594
20230621,2153877.240362305
20230622,2149142.062518494
20230623,2139209.4349101204
20230626,2156053.135682259
20230627,2174446.7452020003
20230628,2158044.7962165875
20230629,2176572.302561791
20230630,2191828.6731131715
20230703,2191622.912058091
20230705,2182538.190435986
20230706,2146410.4993120427
20230707,2141445.570595326
