datadate,account_value
20190405,1405357.5852074013
20190408,1413447.6552977525
20190409,1400275.149090332
20190410,1401833.2190595323
20190411,1406572.362669571
20190412,1421869.8219535141
20190415,1423028.427848324
20190416,1430265.9558521232
20190417,1431409.0419334373
20190418,1433965.5155944787
20190422,1429096.1709052278
20190423,1436562.7620758286
20190424,1433182.8886197128
20190425,1422163.0450427055
20190426,1421583.3219040167
20190429,1419994.9175763798
20190430,1425556.0353651925
20190501,1406925.092079113
20190502,1399814.6564344217
20190503,1407078.0937337533
20190506,1397885.1030053997
20190507,1374327.4656113377
20190508,1375621.5143831999
20190509,1371463.4411562863
20190510,1378311.404369135
20190513,1349993.4483733273
20190514,1362559.0862995358
20190515,1368320.778014805
20190516,1376592.9150979654
20190517,1371309.932393261
20190520,1364180.4744974328
20190521,1371539.9678678457
20190522,1366481.6430324535
20190523,1353576.2592244092
20190524,1357551.0566698743
20190528,1342867.3956389332
20190529,1327710.0322133426
20190530,1329647.2364182912
20190531,1311791.1528488789
20190603,1317553.8586856136
20190604,1352773.9525830746
20190605,1361238.2060470677
20190606,1369083.3611203327
20190607,1380105.2843500006
20190610,1385109.7341603145
20190611,1388374.357037157
20190612,1383684.5721777745
20190613,1395816.5169802723
20190614,1397335.1792575857
20190617,1398100.5276410885
20190618,1412670.884601866
20190619,1413101.2638068295
20190620,1431836.528980154
20190621,1430658.6224513226
20190624,1422004.3372795696
20190625,1411717.4391384183
20190626,1411492.07029286
20190627,1414993.998782362
20190628,1420413.1921366635
20190701,1433556.7008437482
20190702,1433862.159862177
20190703,1445560.5408732854
20190705,1443227.4684165975
