datadate,account_value
20240710,3032925.040718653
20240711,3072314.153065268
20240712,3088721.988947958
20240715,3099054.283458573
20240716,3173214.187147303
20240717,3218611.595598612
20240718,3197088.388883454
20240719,3178459.324228363
20240722,3167822.9249781705
20240723,3164630.4047468225
20240724,3162615.4428695682
20240725,3167221.1235193466
20240726,3210518.265307429
20240729,3217046.6608287413
20240730,3255355.021552355
20240731,3244907.932095885
20240801,3249070.3292194693
20240802,3241485.8907794803
20240805,3164905.9260455356
20240806,3181182.738899913
20240807,3171424.41695795
20240808,3205527.7676155027
20240809,3207115.634175607
20240812,3200073.28411865
20240813,3220323.4332207465
20240814,3244236.5237065004
20240815,3286602.6514438204
20240816,3305658.9167185035
20240819,3315925.637483358
20240820,3319697.3495552535
20240821,3326177.879027023
20240822,3317801.415931089
20240823,3351755.2475274843
20240826,3378099.1902113003
20240827,3385897.8622133452
20240828,3383315.1184512973
20240829,3397729.757728294
20240830,3422451.452760118
20240903,3397696.150208881
20240904,3394109.936660767
20240905,3359745.026991511
20240906,3336512.430035731
20240909,3379652.694255032
20240910,3374358.9050759133
20240911,3374465.477675301
20240912,3396890.8552864045
20240913,3429921.1634769104
20240916,3460975.442841007
20240917,3444117.890252098
20240918,3445253.3221155372
20240919,3443593.6915089604
20240920,3469821.4683280177
20240923,3491161.0598940635
20240924,3503836.0603004578
20240925,3494014.047809784
20240926,3496216.3370864787
20240927,3507221.5542088184
20240930,3519244.8701438652
20241001,3523055.362279388
20241002,3512002.6716636186
20241003,3503613.645245556
20241004,3513901.214186117
20241007,3483821.1366129736
