datadate,account_value
20240108,2279227.2179926136
20240109,2287024.7499979846
20240110,2304761.496063775
20240111,2306581.726636008
20240112,2308010.3745503356
20240116,2294337.710633614
20240117,2277123.097177392
20240118,2288816.670498206
20240119,2322154.7086602906
20240122,2321297.002016593
20240123,2330273.9697281863
20240124,2321417.994007121
20240125,2353481.74431367
20240126,2361195.1061962973
20240129,2368727.819283616
20240130,2382175.4664106527
20240131,2355395.903199662
20240201,2382393.571198176
20240202,2384412.411053254
20240205,2380160.127301127
20240206,2395128.472480208
20240207,2408133.4440427003
20240208,2406159.6682191323
20240209,2395217.4712446984
20240212,2413724.3161568306
20240213,2384373.0305994744
20240214,2392250.3593279063
20240215,2418385.933248204
20240216,2408776.1364127565
20240220,2403718.8691184586
20240221,2419445.681121514
20240222,2441607.0690468545
20240223,2442070.2638246007
20240226,2437935.4404162564
20240227,2448448.653965247
20240228,2448908.969905894
20240229,2452622.2851001383
20240301,2456837.604930302
20240304,2442801.084125661
20240305,2432896.9881514004
20240306,2440784.231504557
20240307,2447453.231822665
20240308,2447496.3831639546
20240311,2453922.711773961
20240312,2461073.5548644452
20240313,2483867.1790338485
20240314,2480056.456688035
20240315,2481121.3226628844
20240318,2488817.0782661233
20240319,2513684.4381457735
20240320,2530119.136199187
20240321,2551860.2192485146
20240322,2521302.56071518
20240325,2511130.4001838462
20240326,2502113.5266745538
20240327,2540581.306011277
20240328,2544091.297056517
20240401,2518210.916221417
20240402,2511923.0466950745
20240403,2512683.294221499
20240404,2498872.7454906795
20240405,2522898.101210639
20240408,2521561.111202292
