datadate,account_value
20240409,2145736.4325380637
20240410,2162891.1899541514
20240411,2158163.5388483587
20240412,2142222.9281614916
20240415,2132892.5193844074
20240416,2123338.1142590335
20240417,2140356.6767727206
20240418,2145162.592802857
20240419,2163296.1885591894
20240422,2184326.894038636
20240423,2195348.9852381884
20240424,2195525.462230498
20240425,2192780.3210304133
20240426,2156999.1800430473
20240429,2173803.20890552
20240430,2167633.039329775
20240501,2155030.3050123923
20240502,2152179.422900698
20240503,2143613.801627642
20240506,2148447.6827657954
20240507,2139413.6375290705
20240508,2142918.0913563007
20240509,2167101.5512462296
20240510,2182949.9301986834
20240513,2173826.394944014
20240514,2181867.040053206
20240515,2199706.2986136535
20240516,2203623.3456442207
20240517,2220651.627176913
20240520,2204296.339589205
20240521,2189535.7381520984
20240522,2158159.8239488914
20240523,2119678.934844399
20240524,2121402.732792294
20240528,2124886.6537340055
20240529,2102183.042414168
20240530,2112271.742992476
20240531,2162058.899801421
20240603,2129622.97306403
20240604,2110875.1053509032
20240605,2113273.6445963886
20240606,2121161.1196916797
20240607,2116205.2592946
20240610,2118995.6867136825
20240611,2104463.5693011153
20240612,2086667.409808623
20240613,2078184.4553675523
20240614,2068224.9944605697
20240617,2062690.1789393297
20240618,2077354.3006014696
20240620,2106769.8523745406
20240621,2099953.975654112
20240624,2139942.8057169784
20240625,2136408.076674925
20240626,2135221.249217497
20240627,2144290.545577513
20240628,2143146.330947386
20240701,2134008.7840304244
20240702,2133470.914428221
20240703,2139519.9287371505
20240705,2125499.895766722
20240708,2112117.9954180587
20240709,2094448.7776026598
