datadate,reward
20200407,4515.178354740143
20200408,53726.3104340171
20200409,-4983.6567212028895
20200413,-13037.071951835416
20200414,18220.281355018495
20200415,-38244.25207878882
20200416,-10435.635745330714
20200417,69214.41562715918
20200420,-43373.04110451904
20200421,-29033.71606663894
20200422,30279.603360374458
20200423,17422.05375769059
20200424,8676.52558999625
20200427,12540.188432640163
20200428,5022.757138557266
20200429,50386.319570762804
20200430,-24816.401393509004
20200501,-59329.93204462435
20200504,17348.38654985046
20200505,3724.341112548951
20200506,-20407.34768453217
20200507,2521.4594040603843
20200508,42415.42739278404
20200511,-7796.53937858576
20200512,-21425.65069097909
20200513,-35806.85402238462
20200514,18047.070976173505
20200515,-4739.382060981821
20200518,61845.65406670002
20200519,-32737.138729877537
20200520,32868.654129455565
20200521,-20129.556606552098
20200522,1841.08302847296
20200526,25805.46040609735
20200527,18434.343133888207
20200528,-14481.362666488625
20200529,7766.586871948326
20200601,10584.359520946397
20200602,18656.6970032081
20200603,36320.20929830172
20200604,-3812.4779112548567
20200605,61545.25630961615
20200608,27831.35456357943
20200609,-25648.970055015525
20200610,-35811.10261280043
20200611,-97663.08779056929
20200612,13941.020670471014
20200615,3514.2629181405064
20200616,26018.909338600235
20200617,-21366.13785331743
20200618,5559.01872466295
20200619,-15287.952007873682
20200622,-1006.2773477477022
20200623,3364.062584877014
20200624,-40480.80898048403
20200625,13119.136478622444
20200626,-37755.640829853015
20200629,21735.877593807178
20200630,15776.671248378698
20200701,-8257.652216552757
20200702,7610.06708043674
20200706,12211.642478961963
